Gene stable ID,Transcript stable ID,Gene type
ENSG00000183837,ENST00000619635,protein_coding
ENSG00000130005,ENST00000252288,protein_coding
ENSG00000174939,ENST00000563177,protein_coding
ENSG00000113790,ENST00000231887,protein_coding
ENSG00000053254,ENST00000557572,protein_coding
ENSG00000251192,ENST00000523374,protein_coding
ENSG00000099246,ENST00000611151,protein_coding
ENSG00000139767,ENST00000267260,protein_coding
ENSG00000163959,ENST00000416660,protein_coding
ENSG00000100401,ENST00000356244,protein_coding
ENSG00000247746,ENST00000500968,protein_coding
ENSG00000137947,ENST00000370500,protein_coding
ENSG00000269502,ENST00000622727,protein_coding
ENSG00000127324,ENST00000393330,protein_coding
ENSG00000157227,ENST00000547074,protein_coding
ENSG00000071626,ENST00000336761,protein_coding
ENSG00000149925,ENST00000562302,protein_coding
ENSG00000179083,ENST00000332647,protein_coding
ENSG00000165929,ENST00000435962,protein_coding
ENSG00000101981,ENST00000218099,protein_coding
ENSG00000117586,ENST00000367718,protein_coding
ENSG00000145191,ENST00000491144,protein_coding
ENSG00000109063,ENST00000579928,protein_coding
ENSG00000162728,ENST00000368088,protein_coding
ENSG00000123384,ENST00000553277,protein_coding
ENSG00000184371,ENST00000527192,protein_coding
ENSG00000175497,ENST00000436732,protein_coding
ENSG00000049449,ENST00000054950,protein_coding
ENSG00000181016,ENST00000439068,protein_coding
ENSG00000147378,ENST00000370350,protein_coding
ENSG00000100815,ENST00000267622,protein_coding
ENSG00000147381,ENST00000431963,protein_coding
ENSG00000197177,ENST00000392607,protein_coding
ENSG00000137710,ENST00000645527,protein_coding
ENSG00000164867,ENST00000297494,protein_coding
ENSG00000204424,ENST00000375832,protein_coding
ENSG00000119927,ENST00000348367,protein_coding
ENSG00000250641,ENST00000503322,protein_coding
ENSG00000119559,ENST00000588427,protein_coding
ENSG00000133028,ENST00000255390,protein_coding
ENSG00000204421,ENST00000495859,protein_coding
ENSG00000204410,ENST00000652715,protein_coding
ENSG00000071655,ENST00000156825,protein_coding
ENSG00000170222,ENST00000379774,protein_coding
ENSG00000154545,ENST00000599522,protein_coding
ENSG00000163154,ENST00000368910,protein_coding
ENSG00000187824,ENST00000580787,protein_coding
ENSG00000076716,ENST00000370828,protein_coding
ENSG00000183648,ENST00000553514,protein_coding
ENSG00000162729,ENST00000314485,protein_coding
ENSG00000184194,ENST00000332582,protein_coding
ENSG00000119913,ENST00000643850,protein_coding
ENSG00000165934,ENST00000298875,protein_coding
ENSG00000184205,ENST00000553557,protein_coding
ENSG00000233670,ENST00000580256,protein_coding
ENSG00000123338,ENST00000293373,protein_coding
ENSG00000188803,ENST00000441885,protein_coding
ENSG00000143158,ENST00000367846,protein_coding
ENSG00000148516,ENST00000488625,protein_coding
ENSG00000115020,ENST00000392202,protein_coding
ENSG00000165280,ENST00000679902,protein_coding
ENSG00000115266,ENST00000587869,protein_coding
ENSG00000051382,ENST00000674063,protein_coding
ENSG00000092203,ENST00000416256,protein_coding
ENSG00000271092,ENST00000604534,protein_coding
ENSG00000007174,ENST00000579828,protein_coding
ENSG00000128833,ENST00000261839,protein_coding
ENSG00000000460,ENST00000498289,protein_coding
ENSG00000126012,ENST00000687695,protein_coding
ENSG00000213199,ENST00000357922,protein_coding
ENSG00000165970,ENST00000525748,protein_coding
ENSG00000074071,ENST00000177742,protein_coding
ENSG00000182870,ENST00000397325,protein_coding
ENSG00000095906,ENST00000566447,protein_coding
ENSG00000165819,ENST00000539760,protein_coding
ENSG00000013275,ENST00000157812,protein_coding
ENSG00000008988,ENST00000618656,protein_coding
ENSG00000169499,ENST00000521746,protein_coding
ENSG00000130640,ENST00000252936,protein_coding
ENSG00000165821,ENST00000537235,protein_coding
ENSG00000149403,ENST00000527524,protein_coding
ENSG00000187187,ENST00000597363,protein_coding
ENSG00000135862,ENST00000258341,protein_coding
ENSG00000128989,ENST00000249822,protein_coding
ENSG00000144736,ENST00000468371,protein_coding
ENSG00000120800,ENST00000261637,protein_coding
ENSG00000174453,ENST00000312504,protein_coding
ENSG00000164885,ENST00000485972,protein_coding
ENSG00000100483,ENST00000569518,protein_coding
ENSG00000115109,ENST00000263713,protein_coding
ENSG00000100485,ENST00000216373,protein_coding
ENSG00000169495,ENST00000302495,protein_coding
ENSG00000143198,ENST00000367889,protein_coding
ENSG00000128000,ENST00000434248,protein_coding
ENSG00000161217,ENST00000441879,protein_coding
ENSG00000255152,ENST00000493662,protein_coding
ENSG00000169490,ENST00000456845,protein_coding
ENSG00000099769,ENST00000215539,protein_coding
ENSG00000023041,ENST00000626395,protein_coding
ENSG00000131871,ENST00000398226,protein_coding
ENSG00000196110,ENST00000591998,protein_coding
ENSG00000139292,ENST00000266674,protein_coding
ENSG00000063854,ENST00000564445,protein_coding
ENSG00000198028,ENST00000301480,protein_coding
ENSG00000197140,ENST00000523400,protein_coding
ENSG00000164897,ENST00000392818,protein_coding
ENSG00000143318,ENST00000368078,protein_coding
ENSG00000267710,ENST00000649256,protein_coding
ENSG00000146926,ENST00000420175,protein_coding
ENSG00000149179,ENST00000533124,protein_coding
ENSG00000143621,ENST00000361891,protein_coding
ENSG00000278685,ENST00000615129,protein_coding
ENSG00000198440,ENST00000588635,protein_coding
ENSG00000033050,ENST00000287844,protein_coding
ENSG00000234438,ENST00000432196,protein_coding
ENSG00000170231,ENST00000393980,protein_coding
ENSG00000131873,ENST00000254190,protein_coding
ENSG00000087299,ENST00000261699,protein_coding
ENSG00000148730,ENST00000373218,protein_coding
ENSG00000204396,ENST00000375688,protein_coding
ENSG00000156574,ENST00000287139,protein_coding
ENSG00000080573,ENST00000264828,protein_coding
ENSG00000152422,ENST00000338635,protein_coding
ENSG00000184277,ENST00000619579,protein_coding
ENSG00000108001,ENST00000440978,protein_coding
ENSG00000186001,ENST00000443727,protein_coding
ENSG00000128294,ENST00000338754,protein_coding
ENSG00000143156,ENST00000530739,protein_coding
ENSG00000065559,ENST00000582183,protein_coding
ENSG00000213722,ENST00000437288,protein_coding
ENSG00000122557,ENST00000311350,protein_coding
ENSG00000100490,ENST00000395834,protein_coding
ENSG00000145494,ENST00000274137,protein_coding
ENSG00000132911,ENST00000255262,protein_coding
ENSG00000069018,ENST00000513104,protein_coding
ENSG00000237489,ENST00000643056,protein_coding
ENSG00000274252,ENST00000619998,protein_coding
ENSG00000168263,ENST00000382082,protein_coding
ENSG00000108010,ENST00000331244,protein_coding
ENSG00000162040,ENST00000454677,protein_coding
ENSG00000103043,ENST00000567648,protein_coding
ENSG00000147852,ENST00000382096,protein_coding
ENSG00000136021,ENST00000549687,protein_coding
ENSG00000092200,ENST00000400017,protein_coding
ENSG00000185418,ENST00000335968,protein_coding
ENSG00000187257,ENST00000334955,protein_coding
ENSG00000136732,ENST00000259254,protein_coding
ENSG00000198771,ENST00000367854,protein_coding
ENSG00000006744,ENST00000338034,protein_coding
ENSG00000197142,ENST00000354655,protein_coding
ENSG00000080511,ENST00000651512,protein_coding
ENSG00000024048,ENST00000372899,protein_coding
ENSG00000147601,ENST00000678358,protein_coding
ENSG00000158077,ENST00000299481,protein_coding
ENSG00000130813,ENST00000592551,protein_coding
ENSG00000275793,ENST00000619918,protein_coding
ENSG00000213064,ENST00000471981,protein_coding
ENSG00000135211,ENST00000257663,protein_coding
ENSG00000137563,ENST00000518466,protein_coding
ENSG00000167771,ENST00000301459,protein_coding
ENSG00000286175,ENST00000652395,protein_coding
ENSG00000112619,ENST00000230381,protein_coding
ENSG00000291240,ENST00000706202,protein_coding
ENSG00000006625,ENST00000275428,protein_coding
ENSG00000099960,ENST00000403586,protein_coding
ENSG00000124659,ENST00000372876,protein_coding
ENSG00000176988,ENST00000370467,protein_coding
ENSG00000154252,ENST00000192314,protein_coding
ENSG00000104218,ENST00000674647,protein_coding
ENSG00000143179,ENST00000367879,protein_coding
ENSG00000112357,ENST00000541292,protein_coding
ENSG00000153060,ENST00000574923,protein_coding
ENSG00000148341,ENST00000372564,protein_coding
ENSG00000110583,ENST00000338447,protein_coding
ENSG00000157625,ENST00000288422,protein_coding
ENSG00000243207,ENST00000428358,protein_coding
ENSG00000281039,ENST00000598361,protein_coding
ENSG00000115221,ENST00000283249,protein_coding
ENSG00000140479,ENST00000676598,protein_coding
ENSG00000243414,ENST00000427199,protein_coding
ENSG00000106113,ENST00000471646,protein_coding
ENSG00000135074,ENST00000517951,protein_coding
ENSG00000103274,ENST00000574334,protein_coding
ENSG00000174013,ENST00000440469,protein_coding
ENSG00000182747,ENST00000331858,protein_coding
ENSG00000130810,ENST00000253107,protein_coding
ENSG00000143315,ENST00000368090,protein_coding
ENSG00000242574,ENST00000487996,protein_coding
ENSG00000124260,ENST00000370323,protein_coding
ENSG00000143185,ENST00000367819,protein_coding
ENSG00000176340,ENST00000314133,protein_coding
ENSG00000111452,ENST00000541143,protein_coding
ENSG00000133983,ENST00000389912,protein_coding
ENSG00000133315,ENST00000255681,protein_coding
ENSG00000248993,ENST00000429234,protein_coding
ENSG00000143190,ENST00000367866,protein_coding
ENSG00000204257,ENST00000480785,protein_coding
ENSG00000244165,ENST00000321826,protein_coding
ENSG00000184634,ENST00000690242,protein_coding
ENSG00000130811,ENST00000253108,protein_coding
ENSG00000258644,ENST00000621525,protein_coding
ENSG00000163872,ENST00000305135,protein_coding
ENSG00000180992,ENST00000372014,protein_coding
ENSG00000213463,ENST00000256366,protein_coding
ENSG00000168439,ENST00000358794,protein_coding
ENSG00000165731,ENST00000671844,protein_coding
ENSG00000137216,ENST00000259746,protein_coding
ENSG00000139985,ENST00000679631,protein_coding
ENSG00000166676,ENST00000572980,protein_coding
ENSG00000159496,ENST00000441897,protein_coding
ENSG00000134007,ENST00000256389,protein_coding
ENSG00000133997,ENST00000554963,protein_coding
ENSG00000215218,ENST00000399816,protein_coding
ENSG00000106105,ENST00000675051,protein_coding
ENSG00000163904,ENST00000430355,protein_coding
ENSG00000037474,ENST00000264670,protein_coding
ENSG00000167130,ENST00000406974,protein_coding
ENSG00000102081,ENST00000370475,protein_coding
ENSG00000182108,ENST00000469379,protein_coding
ENSG00000083168,ENST00000265713,protein_coding
ENSG00000168434,ENST00000307149,protein_coding
ENSG00000267534,ENST00000646641,protein_coding
ENSG00000137225,ENST00000532171,protein_coding
ENSG00000105364,ENST00000592514,protein_coding
ENSG00000187792,ENST00000341976,protein_coding
ENSG00000128218,ENST00000398465,protein_coding
ENSG00000169314,ENST00000402217,protein_coding
ENSG00000160447,ENST00000291906,protein_coding
ENSG00000182944,ENST00000444626,protein_coding
ENSG00000169826,ENST00000374466,protein_coding
ENSG00000241127,ENST00000474392,protein_coding
ENSG00000103365,ENST00000309859,protein_coding
ENSG00000184209,ENST00000526639,protein_coding
ENSG00000171453,ENST00000428025,protein_coding
ENSG00000198915,ENST00000374459,protein_coding
ENSG00000153976,ENST00000284110,protein_coding
ENSG00000133985,ENST00000256367,protein_coding
ENSG00000161267,ENST00000392378,protein_coding
ENSG00000168530,ENST00000341685,protein_coding
ENSG00000006695,ENST00000670279,protein_coding
ENSG00000130592,ENST00000676039,protein_coding
ENSG00000006451,ENST00000468201,protein_coding
ENSG00000112941,ENST00000230859,protein_coding
ENSG00000006432,ENST00000554752,protein_coding
ENSG00000160446,ENST00000372667,protein_coding
ENSG00000148672,ENST00000277865,protein_coding
ENSG00000153107,ENST00000643447,protein_coding
ENSG00000160445,ENST00000291900,protein_coding
ENSG00000223510,ENST00000420162,protein_coding
ENSG00000004948,ENST00000426151,protein_coding
ENSG00000125430,ENST00000360954,protein_coding
ENSG00000090339,ENST00000423829,protein_coding
ENSG00000075945,ENST00000361580,protein_coding
ENSG00000256223,ENST00000538918,protein_coding
ENSG00000107021,ENST00000372648,protein_coding
ENSG00000161542,ENST00000446526,protein_coding
ENSG00000127252,ENST00000264735,protein_coding
ENSG00000100934,ENST00000554615,protein_coding
ENSG00000103356,ENST00000449606,protein_coding
ENSG00000253548,ENST00000518817,protein_coding
ENSG00000105371,ENST00000380770,protein_coding
ENSG00000188725,ENST00000339020,protein_coding
ENSG00000169567,ENST00000675100,protein_coding
ENSG00000267303,ENST00000586529,protein_coding
ENSG00000198482,ENST00000487863,protein_coding
ENSG00000186687,ENST00000510516,protein_coding
ENSG00000104368,ENST00000220809,protein_coding
ENSG00000167136,ENST00000372642,protein_coding
ENSG00000213020,ENST00000595001,protein_coding
ENSG00000084112,ENST00000326495,protein_coding
ENSG00000198917,ENST00000361256,protein_coding
ENSG00000169247,ENST00000504690,protein_coding
ENSG00000115539,ENST00000264254,protein_coding
ENSG00000176170,ENST00000591651,protein_coding
ENSG00000137207,ENST00000372422,protein_coding
ENSG00000103353,ENST00000567212,protein_coding
ENSG00000163961,ENST00000318037,protein_coding
ENSG00000163082,ENST00000321276,protein_coding
ENSG00000225973,ENST00000436697,protein_coding
ENSG00000273331,ENST00000442633,protein_coding
ENSG00000069943,ENST00000565367,protein_coding
ENSG00000196872,ENST00000397899,protein_coding
ENSG00000163958,ENST00000296326,protein_coding
ENSG00000004779,ENST00000562133,protein_coding
ENSG00000092607,ENST00000207157,protein_coding
ENSG00000198538,ENST00000457749,protein_coding
ENSG00000257335,ENST00000465654,protein_coding
ENSG00000182400,ENST00000469361,protein_coding
ENSG00000117091,ENST00000368046,protein_coding
ENSG00000137876,ENST00000260443,protein_coding
ENSG00000115183,ENST00000263635,protein_coding
ENSG00000166847,ENST00000300087,protein_coding
ENSG00000268107,ENST00000601674,protein_coding
ENSG00000163900,ENST00000382227,protein_coding
ENSG00000152439,ENST00000593916,protein_coding
ENSG00000286112,ENST00000651925,protein_coding
ENSG00000171097,ENST00000302586,protein_coding
ENSG00000120805,ENST00000261636,protein_coding
ENSG00000175931,ENST00000319380,protein_coding
ENSG00000143171,ENST00000359842,protein_coding
ENSG00000180611,ENST00000392452,protein_coding
ENSG00000121406,ENST00000240719,protein_coding
ENSG00000083817,ENST00000196489,protein_coding
ENSG00000100941,ENST00000553331,protein_coding
ENSG00000171649,ENST00000598726,protein_coding
ENSG00000166851,ENST00000562272,protein_coding
ENSG00000115107,ENST00000393110,protein_coding
ENSG00000090530,ENST00000319332,protein_coding
ENSG00000161544,ENST00000293230,protein_coding
ENSG00000124571,ENST00000265351,protein_coding
ENSG00000213762,ENST00000597975,protein_coding
ENSG00000256825,ENST00000540096,protein_coding
ENSG00000214140,ENST00000592432,protein_coding
ENSG00000137522,ENST00000530058,protein_coding
ENSG00000123104,ENST00000381340,protein_coding
ENSG00000121417,ENST00000407202,protein_coding
ENSG00000119682,ENST00000554070,protein_coding
ENSG00000183230,ENST00000683963,protein_coding
ENSG00000144339,ENST00000392314,protein_coding
ENSG00000047410,ENST00000367478,protein_coding
ENSG00000187446,ENST00000558351,protein_coding
ENSG00000145863,ENST00000522269,protein_coding
ENSG00000189164,ENST00000589615,protein_coding
ENSG00000070731,ENST00000225276,protein_coding
ENSG00000185798,ENST00000332629,protein_coding
ENSG00000108176,ENST00000225171,protein_coding
ENSG00000206053,ENST00000569256,protein_coding
ENSG00000136802,ENST00000372600,protein_coding
ENSG00000196437,ENST00000392149,protein_coding
ENSG00000283765,ENST00000639401,protein_coding
ENSG00000272741,ENST00000431391,protein_coding
ENSG00000175287,ENST00000428610,protein_coding
ENSG00000188001,ENST00000433971,protein_coding
ENSG00000106536,ENST00000674059,protein_coding
ENSG00000064692,ENST00000514467,protein_coding
ENSG00000153246,ENST00000460710,protein_coding
ENSG00000170734,ENST00000372236,protein_coding
ENSG00000070526,ENST00000592042,protein_coding
ENSG00000285920,ENST00000668616,protein_coding
ENSG00000096717,ENST00000212015,protein_coding
ENSG00000104147,ENST00000220514,protein_coding
ENSG00000100364,ENST00000336156,protein_coding
ENSG00000149357,ENST00000545249,protein_coding
ENSG00000189046,ENST00000343075,protein_coding
ENSG00000137804,ENST00000668273,protein_coding
ENSG00000171817,ENST00000592533,protein_coding
ENSG00000271321,ENST00000470691,protein_coding
ENSG00000172432,ENST00000496137,protein_coding
ENSG00000284461,ENST00000503687,protein_coding
ENSG00000135090,ENST00000419821,protein_coding
ENSG00000106560,ENST00000487388,protein_coding
