TF_gene,tissue_cervix_ectocervix,TF_transcript_id_cervix_ectocervix,target_gene_cervix_ectocervix,target_transcript_id_cervix_ectocervix,importance_cervix_ectocervix,cervix_ectocervix_percentage,cervix_ectocervix_opposite_percentage,tissue_fallopian_tube,TF_transcript_id_fallopian_tube,target_gene_fallopian_tube,target_transcript_id_fallopian_tube,importance_fallopian_tube,fallopian_tube_percentage,fallopian_tube_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
GID4,cervix_ectocervix,GID4-201,IRF2,IRF2-201,3.2351608687058087,0.49207549207549206,0.5079245079245079,fallopian_tube,0,NUPR1,NUPR1-202,3.851905224011112,0.5221186156568924,0.47788138434310756,-5.1715961955899,Downregulated,False
ASL,cervix_ectocervix,ASL-205,ATF7,ATF7-201,3.2345514074467263,0.5238803608165848,0.47611963918341516,fallopian_tube,ASL-205,SMAD7,SMAD7-202,3.884840568812914,0.39279654058788116,0.6072034594121188,0.0,0,False
INTS5,cervix_ectocervix,0,SOX18,SOX18-201,3.232124574679644,0.38929110993387883,0.6107088900661212,fallopian_tube,INTS5-201,SP3,SP3-202,2.755312499246859,0.4040789566113284,0.5959210433886716,0.0,0,False
YY1AP1,cervix_ectocervix,YY1AP1-203,GTF2F1,GTF2F1-201,3.2283761772661075,0.49236363636363645,0.5076363636363636,fallopian_tube,0,SMARCC2,SMARCC2-202,2.877620357797821,0.0,0.0,0.0,0,False
CALCOCO1,cervix_ectocervix,CALCOCO1-203,RERE,RERE-202,3.228237048557884,0.48708317127592066,0.5129168287240793,fallopian_tube,CALCOCO1-210,CTBP2,CTBP2-203,2.8682587615994715,0.453460023754454,0.5465399762455461,0.0,0,False
NOC3L,cervix_ectocervix,0,SMARCB1,SMARCB1-204,3.2273067895856045,0.5422555085205687,0.4577444914794313,fallopian_tube,0,RXRB,RXRB-202,2.831208712899141,0.5034691956347407,0.4965308043652593,0.0,0,False
GPR137,cervix_ectocervix,0,PREB,PREB-201,3.2271874325608185,0.41521607343898853,0.5847839265610115,fallopian_tube,0,NFKBIZ,NFKBIZ-202,2.768924587696153,0.0,0.0,0.0,0,False
SLMAP,cervix_ectocervix,SLMAP-205,YBX1,YBX1-201,3.2218910245502217,0.47961066793665913,0.5203893320633408,fallopian_tube,SLMAP-205,SOX18,SOX18-201,4.143646775758841,0.6107088900661213,0.3892911099338787,0.0,0,False
SNAPC1,cervix_ectocervix,0,CTBP1,CTBP1-203,3.220380228173513,0.47584521948999986,0.5241547805100002,fallopian_tube,0,TLE1,TLE1-201,3.735074730397714,0.49322258752956105,0.506777412470439,0.0,0,False
CDC42BPB,cervix_ectocervix,CDC42BPB-201,MTA1,MTA1-211,3.2200758482429035,0.40462705436156765,0.5953729456384323,fallopian_tube,0,LITAF,LITAF-219,3.088248293297842,0.44492003409204856,0.5550799659079515,0.0,0,False
PARK7,cervix_ectocervix,PARK7-209,TBX3,TBX3-202,3.2177617382508865,0.5721278433630866,0.42787215663691336,fallopian_tube,PARK7-208,SFPQ,SFPQ-201,3.2268961385434896,0.5302973412719699,0.4697026587280301,0.0,0,False
KAT5,cervix_ectocervix,KAT5-208,CTBP1,CTBP1-201,3.211536671032555,0.0,0.0,fallopian_tube,0,MBD2,MBD2-203,3.0523486946984613,0.4435799385513141,0.5564200614486858,0.0,0,False
SPINT2,cervix_ectocervix,0,MBD2,MBD2-201,3.207212454991873,0.5512285058509238,0.44877149414907624,fallopian_tube,SPINT2-201,KMT2D,KMT2D-201,2.976334692451391,0.0,0.0,7.26953415485117,Upregulated,False
CSDE1,cervix_ectocervix,CSDE1-202,RBCK1,RBCK1-213,3.2065951803111803,0.5184863738934213,0.48151362610657866,fallopian_tube,CSDE1-207,TLE1,TLE1-203,2.8466294247237585,0.47277406900989305,0.527225930990107,0.0,0,False
CNN3,cervix_ectocervix,CNN3-204,EWSR1,EWSR1-221,3.206299550040338,0.5046693055608932,0.4953306944391068,fallopian_tube,0,EID1,EID1-202,3.57357669705479,0.5903888533447075,0.4096111466552925,-6.91023661582561,Downregulated,False
HLA-B,cervix_ectocervix,HLA-B-249,EGR1,EGR1-201,3.2061358958637736,0.05781146372477203,0.942188536275228,fallopian_tube,HLA-B-253,ATRX,ATRX-201,3.46806724228204,0.0,0.0,0.0,0,False
GPATCH8,cervix_ectocervix,0,CREBZF,CREBZF-204,3.2041389771822497,0.467136227495639,0.532863772504361,fallopian_tube,0,PCBD1,PCBD1-201,2.7483641303904376,0.5958129470329272,0.4041870529670728,0.0,0,False
NDUFA2,cervix_ectocervix,0,DRAP1,DRAP1-208,3.2014319962374524,0.0,0.0,fallopian_tube,NDUFA2-201,SMAD3,SMAD3-201,3.352139013702417,0.43450422585157317,0.5654957741484268,0.0,0,False
RPS11,cervix_ectocervix,RPS11-205,CREB3L2,CREB3L2-201,3.1957774983422,0.5338316973486569,0.4661683026513431,fallopian_tube,RPS11-202,NONO,NONO-209,3.3130100704881813,0.5003239128674386,0.4996760871325614,0.0,0,False
RPL5,cervix_ectocervix,RPL5-205,GTF2A1,GTF2A1-203,3.1957037322335315,0.5407199562003833,0.45928004379961673,fallopian_tube,0,LRRFIP1,LRRFIP1-210,2.746401958454439,0.40345220776156965,0.5965477922384304,-5.59201914032813,Downregulated,False
ITM2C,cervix_ectocervix,0,MAF,MAF-202,3.191773130431401,0.6466662597407882,0.3533337402592118,fallopian_tube,0,ZNF32,ZNF32-201,3.322781533222859,0.4871854215898847,0.5128145784101152,0.0,0,False
EFEMP2,cervix_ectocervix,EFEMP2-201,SMARCB1,SMARCB1-201,3.188573353867239,0.5371712292002148,0.46282877079978524,fallopian_tube,0,PPARD,PPARD-203,3.689373549617912,0.5077792154511314,0.49222078454886864,0.0,0,False
ATP5F1A,cervix_ectocervix,0,KAT8,KAT8-205,3.185964874329587,0.4679199569274946,0.5320800430725054,fallopian_tube,0,PML,PML-201,3.0727601035111034,0.0,0.0,0.0,0,False
RC3H2,cervix_ectocervix,0,ESR1,ESR1-208,3.184841423533268,0.5686430260047282,0.43135697399527184,fallopian_tube,0,ARID5B,ARID5B-201,2.9279005204006023,0.47351847260104146,0.5264815273989585,0.0,0,False
STMN1,cervix_ectocervix,STMN1-202,BRD7,BRD7-202,3.184559465665678,0.5420823568798125,0.45791764312018746,fallopian_tube,STMN1-201,TCF7L1,TCF7L1-201,3.103121651267579,0.3886217505849408,0.6113782494150592,0.0,0,False
HBS1L,cervix_ectocervix,0,NME2,NME2-204,3.184348782670273,0.0,0.0,fallopian_tube,0,CTCF,CTCF-201,2.7441785135752386,0.4913641686182669,0.5086358313817331,0.0,0,False
EXOSC8,cervix_ectocervix,EXOSC8-202,HOXB2,HOXB2-201,3.183306195499727,0.32463494531119874,0.6753650546888013,fallopian_tube,EXOSC8-202,PBX1,PBX1-203,4.7434605696812016,0.0,0.0,0.0,0,False
SMIM30,cervix_ectocervix,0,DRAP1,DRAP1-208,3.1812482291940336,0.0,0.0,fallopian_tube,0,KMT2B,KMT2B-204,3.144432019075148,0.0,0.0,0.0,0,False
NOL12,cervix_ectocervix,0,DDX5,DDX5-202,3.1734686270580523,0.3923463621838587,0.6076536378161412,fallopian_tube,0,MEIS1,MEIS1-212,2.7566357216515134,0.0,0.0,0.0,0,False
ZSWIM8,cervix_ectocervix,0,TOB1,TOB1-202,3.165345431221635,0.4935525260625501,0.5064474739374498,fallopian_tube,ZSWIM8-202,HSF4,HSF4-224,3.518786120759158,0.5589791340415626,0.44102086595843737,5.55340120478256,Upregulated,False
GAPVD1,cervix_ectocervix,0,KMT2A,KMT2A-213,3.163922668864336,0.47721075185040907,0.5227892481495909,fallopian_tube,0,CC2D1A,CC2D1A-201,2.818885167486171,0.5281705273110147,0.47182947268898534,0.0,0,False
GTF2I,cervix_ectocervix,0,IRF3,IRF3-201,3.162789475476622,0.47748305175938877,0.5225169482406112,fallopian_tube,GTF2I-208,RXRB,RXRB-201,3.3784423981146547,0.506615957531099,0.493384042468901,0.0,0,False
DDOST,cervix_ectocervix,0,MAZ,MAZ-211,3.162650086930568,0.5248072529982868,0.4751927470017132,fallopian_tube,0,PRMT5,PRMT5-202,2.91448487328463,0.5504267549207456,0.44957324507925445,0.0,0,False
MAPKBP1,cervix_ectocervix,0,SMAD7,SMAD7-201,3.160789988192034,0.5865821017106948,0.4134178982893052,fallopian_tube,MAPKBP1-202,ZNF263,ZNF263-201,3.063103773605172,0.0,0.0,0.0,0,False
RPL15,cervix_ectocervix,RPL15-201,TSC22D1,TSC22D1-201,3.159183233740261,0.45845259270629235,0.5415474072937076,fallopian_tube,RPL15-204,ADNP,ADNP-204,2.797414106415005,0.5172615778876075,0.4827384221123925,0.0,0,False
SERPINB9,cervix_ectocervix,0,TCF20,TCF20-202,3.15911265653029,0.0,0.0,fallopian_tube,0,NCOA3,NCOA3-203,3.0243773861128216,0.48655421686746986,0.5134457831325301,0.0,0,False
RTL8A,cervix_ectocervix,0,TRIM28,TRIM28-207,3.157281133429167,0.48152299579843777,0.5184770042015623,fallopian_tube,RTL8A-201,EID1,EID1-202,2.828149602687456,0.5903888533447075,0.4096111466552925,0.0,0,False
PTOV1,cervix_ectocervix,PTOV1-205,HOXD10,HOXD10-201,3.155511398249626,0.0,0.0,fallopian_tube,PTOV1-201,SRSF2,SRSF2-203,2.9493257319279804,0.5476816049527173,0.45231839504728266,0.0,0,False
ERBB2,cervix_ectocervix,ERBB2-204,LITAF,LITAF-219,3.1526065702283423,0.5550799659079515,0.4449200340920485,fallopian_tube,ERBB2-204,NPM1,NPM1-210,2.8287994199218143,0.45344923368517365,0.5465507663148264,0.0,0,False
GTF2A1,cervix_ectocervix,GTF2A1-203,BRD4,BRD4-201,3.152254978081785,0.5016469481043292,0.4983530518956708,fallopian_tube,GTF2A1-203,OSR2,OSR2-202,3.29656572977234,0.5082272541328777,0.4917727458671223,0.0,0,False
NOL3,cervix_ectocervix,NOL3-203,ZNF410,ZNF410-202,3.152191283126107,0.5201178385921389,0.4798821614078611,fallopian_tube,NOL3-203,RBCK1,RBCK1-212,2.741314812527968,0.4616947356024026,0.5383052643975974,0.0,0,False
FAM91A1,cervix_ectocervix,FAM91A1-201,PURB,PURB-201,3.1487585020077296,0.4716224064199356,0.5283775935800644,fallopian_tube,0,ZNF143,ZNF143-203,3.8083704023904255,0.0,0.0,0.0,0,False
LAMA5,cervix_ectocervix,LAMA5-207,STAT6,STAT6-214,3.147948941295118,0.5150057618117141,0.4849942381882859,fallopian_tube,LAMA5-201,TGIF1,TGIF1-204,3.4281992004222546,0.6485809356038365,0.35141906439616355,0.0,0,False
RCE1,cervix_ectocervix,0,RXRB,RXRB-201,3.1428085369942544,0.49338404246890105,0.5066159575310989,fallopian_tube,0,NFIX,NFIX-202,3.3109724699476755,0.44213475585136974,0.5578652441486303,0.0,0,False
AGA,cervix_ectocervix,0,BCL6,BCL6-202,3.141593466579781,0.4259508290089862,0.5740491709910138,fallopian_tube,0,ZBTB4,ZBTB4-202,3.201502618481195,0.5086359668844394,0.49136403311556065,0.0,0,False
EXOSC4,cervix_ectocervix,0,NR1D1,NR1D1-201,3.139917056623016,0.7761123395011443,0.22388766049885567,fallopian_tube,0,HIF1A,HIF1A-202,2.921405053893761,0.6015919729799127,0.39840802702008726,0.0,0,False
MAP3K6,cervix_ectocervix,MAP3K6-207,TGIF1,TGIF1-204,3.1377383947466293,0.3514190643961636,0.6485809356038363,fallopian_tube,MAP3K6-205,SNW1,SNW1-201,3.526930158264237,0.4874270557029177,0.5125729442970823,-6.48538211763017,Downregulated,False
BSCL2,cervix_ectocervix,0,TAF12,TAF12-202,3.129683910598966,0.5280319110005124,0.4719680889994876,fallopian_tube,0,NAB1,NAB1-201,2.7536230508416133,0.48357745228584115,0.5164225477141589,0.0,0,False
SERBP1,cervix_ectocervix,0,NFE2L1,NFE2L1-203,3.1224626792017105,0.4487279924133097,0.5512720075866904,fallopian_tube,SERBP1-202,VEZF1,VEZF1-201,2.8864708756937114,0.5396147761231511,0.4603852238768489,0.0,0,False
VAT1,cervix_ectocervix,VAT1-201,NR1D2,NR1D2-201,3.121243977063942,0.5368961809565529,0.4631038190434471,fallopian_tube,VAT1-201,SSRP1,SSRP1-201,2.938236755767589,0.5162710727165981,0.4837289272834019,0.0,0,False
RASAL2,cervix_ectocervix,0,DNAJC1,DNAJC1-202,3.1207492838216195,0.5264141974330534,0.4735858025669466,fallopian_tube,0,HDAC7,HDAC7-201,3.7736548402165857,0.5602352895945868,0.4397647104054132,0.0,0,False
MTHFD2,cervix_ectocervix,0,NR1H2,NR1H2-201,3.1206244433103056,0.4883124113752816,0.5116875886247184,fallopian_tube,0,EPAS1,EPAS1-206,2.883925656187249,0.5700319638263038,0.42996803617369617,0.0,0,False
MFF,cervix_ectocervix,MFF-205,DNAJC2,DNAJC2-203,3.117288749303448,0.49617837275564197,0.5038216272443581,fallopian_tube,MFF-205,PIAS3,PIAS3-204,2.7550288115645936,0.5529793191531168,0.4470206808468832,0.0,0,False
SDHD,cervix_ectocervix,SDHD-201,APEX1,APEX1-202,3.114252391258249,0.47398119122257054,0.5260188087774295,fallopian_tube,SDHD-201,YBX3,YBX3-208,2.85576614261252,0.6068261872950322,0.39317381270496776,0.0,0,False
DHRS3,cervix_ectocervix,0,AIP,AIP-201,3.112641203920308,0.5464787043390784,0.4535212956609216,fallopian_tube,DHRS3-204,NCOR2,NCOR2-209,2.832362588844852,0.5152761121580721,0.4847238878419279,0.0,0,False
ITGA3,cervix_ectocervix,0,DEAF1,DEAF1-201,3.110311767030131,0.4982220311828377,0.5017779688171623,fallopian_tube,0,UBTF,UBTF-213,2.7554401183673627,0.0,0.0,0.0,0,False
CLK1,cervix_ectocervix,CLK1-214,RBCK1,RBCK1-214,3.109968767259315,0.5410468319559228,0.45895316804407715,fallopian_tube,CLK1-203,ZNF263,ZNF263-201,3.067764083868195,0.0,0.0,0.0,0,False
TACO1,cervix_ectocervix,TACO1-201,KDM2A,KDM2A-204,3.109372162559008,0.47135097799127185,0.5286490220087281,fallopian_tube,0,SRSF2,SRSF2-208,3.58707594862271,0.4770207234075094,0.5229792765924905,0.0,0,False
SMIM29,cervix_ectocervix,0,BCL6,BCL6-201,3.1085397879572403,0.3654431615830892,0.6345568384169108,fallopian_tube,0,DAXX,DAXX-202,3.0142280492753417,0.5216328368771512,0.47836716312284877,0.0,0,False
DPCD,cervix_ectocervix,0,PPARD,PPARD-203,3.107659252012911,0.49222078454886853,0.5077792154511315,fallopian_tube,DPCD-202,TRIM22,TRIM22-201,3.1046151660997965,0.5625288246905382,0.4374711753094618,0.0,0,False
CPNE3,cervix_ectocervix,0,SREBF1,SREBF1-201,3.1067243279670604,0.454993782798373,0.545006217201627,fallopian_tube,CPNE3-203,PARK7,PARK7-208,2.962299687720607,0.5259380569336737,0.4740619430663263,0.0,0,False
ABT1,cervix_ectocervix,ABT1-201,HMG20B,HMG20B-213,3.102071368683503,0.4918835635283112,0.5081164364716888,fallopian_tube,0,STAT6,STAT6-223,3.20992518160511,0.48969525688538146,0.5103047431146186,0.0,0,False
FASN,cervix_ectocervix,FASN-201,AHR,AHR-201,3.101296110053229,0.45821894716563116,0.5417810528343688,fallopian_tube,FASN-201,GABPA,GABPA-202,3.496920226434652,0.5079599367422246,0.4920400632577754,0.0,0,False
PPA1,cervix_ectocervix,0,MAF,MAF-202,3.099866017779102,0.6466662597407882,0.3533337402592118,fallopian_tube,0,SNW1,SNW1-201,3.5653056215983083,0.4874270557029177,0.5125729442970823,0.0,0,False
TNFRSF14,cervix_ectocervix,TNFRSF14-210,RBCK1,RBCK1-202,3.096508220570541,0.5025640025737517,0.49743599742624833,fallopian_tube,TNFRSF14-209,KLF13,KLF13-204,2.800985022727961,0.646481115608156,0.353518884391844,5.53942068340584,Upregulated,False
MRPL42,cervix_ectocervix,MRPL42-208,MAFF,MAFF-201,3.0930066776574967,0.0,0.0,fallopian_tube,MRPL42-202,NR1D2,NR1D2-201,2.8848189485866174,0.4631038190434471,0.5368961809565529,5.29453381263987,Upregulated,False
CPOX,cervix_ectocervix,0,PBX2,PBX2-201,3.0918277551948474,0.47961213326703134,0.5203878667329687,fallopian_tube,0,HDAC3,HDAC3-201,3.754485839237148,0.49986749026563104,0.500132509734369,0.0,0,False
FAM174C,cervix_ectocervix,FAM174C-201,NCOA2,NCOA2-201,3.087402303913829,0.5570089931450852,0.44299100685491477,fallopian_tube,FAM174C-201,TRIM28,TRIM28-213,3.427419749260772,0.5528491620111733,0.4471508379888267,0.0,0,False
COL5A3,cervix_ectocervix,0,YBX3,YBX3-208,3.085926705339068,0.3931738127049679,0.6068261872950321,fallopian_tube,0,KAT8,KAT8-201,3.349877127766692,0.5316404383767898,0.46835956162321024,0.0,0,False
MT-CO2,cervix_ectocervix,0,ZNF513,ZNF513-201,3.084539375309151,0.4738434753772177,0.5261565246227823,fallopian_tube,MT-CO2-201,TLE5,TLE5-202,3.522543120447712,0.5399315459212779,0.4600684540787221,0.0,0,False
RAB34,cervix_ectocervix,RAB34-201,DNMT1,DNMT1-224,3.084186461911397,0.5157783689569764,0.4842216310430236,fallopian_tube,0,MAML1,MAML1-201,4.39004760553591,0.5170544192317622,0.4829455807682378,0.0,0,False
GSE1,cervix_ectocervix,0,NPM1,NPM1-203,3.083839955798044,0.5387714974106178,0.4612285025893822,fallopian_tube,0,SON,SON-201,3.831277826432046,0.5647188298778756,0.4352811701221244,0.0,0,False
KMT5A,cervix_ectocervix,0,HBP1,HBP1-208,3.08348141425155,0.5322782920274709,0.4677217079725291,fallopian_tube,0,RERE,RERE-202,2.8629627698764226,0.5129168287240794,0.4870831712759206,0.0,0,False
TAF10,cervix_ectocervix,0,ELK1,ELK1-201,3.0831602660170634,0.40480923062006113,0.5951907693799389,fallopian_tube,TAF10-205,PBX2,PBX2-201,5.222317342372016,0.5203878667329687,0.47961213326703134,6.0772992048537,Upregulated,False
VGLL4,cervix_ectocervix,0,THRA,THRA-201,3.079606347166831,0.5824678898008406,0.41753211019915937,fallopian_tube,VGLL4-211,ATF5,ATF5-201,4.191475875664275,0.6313351741337846,0.3686648258662154,5.51696802178172,Upregulated,False
UBE2D3,cervix_ectocervix,UBE2D3-208,MAFF,MAFF-201,3.069397141025348,0.0,0.0,fallopian_tube,UBE2D3-207,XPC,XPC-201,3.607877380871826,0.5130980605542385,0.48690193944576154,0.0,0,False
CNPY2,cervix_ectocervix,CNPY2-209,LYAR,LYAR-201,3.0579546167169216,0.47343858603912226,0.5265614139608777,fallopian_tube,CNPY2-209,MTA2,MTA2-202,3.972811967488325,0.0,0.0,0.0,0,False
PSMB4,cervix_ectocervix,PSMB4-201,CAMTA1,CAMTA1-208,3.057743318015625,0.45494214775508957,0.5450578522449104,fallopian_tube,0,CAMTA1,CAMTA1-208,3.142943447005811,0.5450578522449103,0.4549421477550897,0.0,0,False
USF2,cervix_ectocervix,USF2-205,MZF1,MZF1-207,3.057339599633885,0.36234749034749025,0.6376525096525097,fallopian_tube,USF2-205,XBP1,XBP1-206,3.401851814253125,0.0,0.0,0.0,0,False
C22orf23,cervix_ectocervix,0,SMARCC1,SMARCC1-201,3.0556746282751863,0.5599470081695739,0.4400529918304261,fallopian_tube,0,AEBP1,AEBP1-202,3.6516571461471967,0.2911895533470024,0.7088104466529976,0.0,0,False
DENND2B,cervix_ectocervix,DENND2B-243,AHR,AHR-201,3.0556356670414835,0.45821894716563116,0.5417810528343688,fallopian_tube,0,RYBP,RYBP-201,3.241011632851591,0.49999999999999994,0.5,0.0,0,False
COPS7A,cervix_ectocervix,COPS7A-202,STAT2,STAT2-209,3.0525378905999623,0.0,0.0,fallopian_tube,0,NPM1,NPM1-204,2.816714189315556,0.4549708128535919,0.5450291871464081,0.0,0,False
MORF4L2,cervix_ectocervix,MORF4L2-213,PARK7,PARK7-209,3.051439771986065,0.480793267227731,0.5192067327722689,fallopian_tube,MORF4L2-209,ZBTB4,ZBTB4-202,3.166170614400696,0.5086359668844394,0.49136403311556065,0.0,0,False
TKT,cervix_ectocervix,TKT-212,SRSF2,SRSF2-208,3.0466137198580334,0.5229792765924905,0.47702072340750945,fallopian_tube,0,TERF2,TERF2-201,3.1825436658648774,0.5173710778976541,0.48262892210234587,0.0,0,False
NFKB2,cervix_ectocervix,0,MEF2D,MEF2D-202,3.044759468792967,0.0,0.0,fallopian_tube,0,YBX3,YBX3-201,4.25065792436559,0.5700724771722132,0.4299275228277868,0.0,0,False
STK38L,cervix_ectocervix,STK38L-201,KLF3,KLF3-201,3.043360205721727,0.5247130410731572,0.4752869589268428,fallopian_tube,STK38L-201,EID1,EID1-202,3.406879869275818,0.5903888533447075,0.4096111466552925,0.0,0,False
SPATA20,cervix_ectocervix,0,ZNF316,ZNF316-201,3.0415223030718472,0.4779308567009424,0.5220691432990576,fallopian_tube,SPATA20-205,KLF11,KLF11-206,3.4904117411862337,0.5510698161355755,0.4489301838644245,6.30959837066215,Upregulated,False
RILP,cervix_ectocervix,0,TRIM28,TRIM28-212,3.0324297597008294,0.49822984115153485,0.5017701588484651,fallopian_tube,0,ELF1,ELF1-201,2.821070586552966,0.4822207421094472,0.5177792578905528,0.0,0,False
CETN3,cervix_ectocervix,CETN3-202,PRRX2,PRRX2-201,3.0318130065755664,0.0,0.0,fallopian_tube,CETN3-202,KAT2A,KAT2A-201,3.103233163262919,0.5316268246244976,0.4683731753755024,0.0,0,False
ACTN4,cervix_ectocervix,ACTN4-207,GTF2B,GTF2B-201,3.0306232977085843,0.4747908267221572,0.5252091732778428,fallopian_tube,0,TGFB1I1,TGFB1I1-203,3.1460738805297432,0.0,0.0,0.0,0,False
CAND1,cervix_ectocervix,CAND1-204,PER2,PER2-201,3.027586523270997,0.0,0.0,fallopian_tube,CAND1-207,IRF9,IRF9-208,2.9089633540866244,0.4634654130288784,0.5365345869711216,-5.43245436032074,Downregulated,False
FASTK,cervix_ectocervix,FASTK-208,EWSR1,EWSR1-221,3.026946641317668,0.5046693055608932,0.4953306944391068,fallopian_tube,0,SRSF2,SRSF2-208,3.2072131881092503,0.4770207234075094,0.5229792765924905,-5.79522565091317,Downregulated,False
CAVIN3,cervix_ectocervix,CAVIN3-201,TLE5,TLE5-201,3.0241540787702736,0.4657431840623937,0.5342568159376063,fallopian_tube,CAVIN3-201,ZNF224,ZNF224-201,3.3709510926742587,0.0,0.0,0.0,0,False
COL3A1,cervix_ectocervix,0,CAMTA1,CAMTA1-209,3.022672972505166,0.49500353285555665,0.5049964671444434,fallopian_tube,COL3A1-201,SOX18,SOX18-201,3.1748603262046595,0.6107088900661213,0.3892911099338787,-1.56061159349642,Downregulated,False
CLK3,cervix_ectocervix,CLK3-222,RARG,RARG-202,3.0203494339923203,0.0,0.0,fallopian_tube,CLK3-201,DDX5,DDX5-202,2.819885280311732,0.6076536378161412,0.39234636218385877,0.0,0,False
NIT1,cervix_ectocervix,NIT1-203,BCL6,BCL6-202,3.01857164631598,0.4259508290089862,0.5740491709910138,fallopian_tube,0,KAT2A,KAT2A-201,3.0521712537701187,0.5316268246244976,0.4683731753755024,0.0,0,False
RNASEK,cervix_ectocervix,0,NME2,NME2-204,3.0173091457630385,0.0,0.0,fallopian_tube,RNASEK-210,TLE5,TLE5-202,2.794321736271881,0.5399315459212779,0.4600684540787221,0.0,0,False
ARL6IP4,cervix_ectocervix,ARL6IP4-211,KDM2B,KDM2B-214,3.016519382397622,0.0,0.0,fallopian_tube,ARL6IP4-211,NCOR2,NCOR2-209,3.412551960340816,0.5152761121580721,0.4847238878419279,0.0,0,False
GTF3A,cervix_ectocervix,GTF3A-201,KMT2C,KMT2C-202,3.0159022300437943,0.0,0.0,fallopian_tube,0,MAFK,MAFK-202,2.7948208748342536,0.0,0.0,0.0,0,False
WTAP,cervix_ectocervix,WTAP-201,KMT2A,KMT2A-213,3.013438508887874,0.47721075185040907,0.5227892481495909,fallopian_tube,0,TFCP2,TFCP2-201,3.719006546470966,0.49307395023665807,0.5069260497633419,0.0,0,False
EIF5A,cervix_ectocervix,0,FUS,FUS-206,3.0119711254442865,0.4499505267446598,0.5500494732553403,fallopian_tube,EIF5A-205,SND1,SND1-201,2.980163143554411,0.5060986555558705,0.4939013444441295,0.0,0,False
HSPA5,cervix_ectocervix,0,HCFC1,HCFC1-203,3.0107031135739355,0.4377508818878481,0.5622491181121518,fallopian_tube,HSPA5-201,PHB1,PHB1-212,2.9586843464345343,0.5485246953175112,0.45147530468248875,0.0,0,False
GADD45GIP1,cervix_ectocervix,GADD45GIP1-201,ELF1,ELF1-201,3.009031867970399,0.5177792578905528,0.4822207421094472,fallopian_tube,0,MAZ,MAZ-203,3.923529428641206,0.5334685010861695,0.4665314989138305,0.0,0,False
CARS2,cervix_ectocervix,CARS2-201,KLF13,KLF13-204,3.000742962447972,0.353518884391844,0.646481115608156,fallopian_tube,0,STAT3,STAT3-201,2.905858983251895,0.5689099287545414,0.4310900712454586,0.0,0,False
ATRAID,cervix_ectocervix,ATRAID-202,KLF6,KLF6-206,2.998377487439106,0.5579455764468071,0.4420544235531929,fallopian_tube,0,UBP1,UBP1-204,3.3318075654111574,0.4936913451511991,0.5063086548488009,0.0,0,False
PSMB2,cervix_ectocervix,0,TRIM27,TRIM27-202,2.99692707230902,0.42749409643754926,0.5725059035624507,fallopian_tube,0,TLE5,TLE5-204,2.983553936320777,0.0,0.0,0.0,0,False
ALDOA,cervix_ectocervix,ALDOA-206,NFIC,NFIC-206,2.990809469509468,0.5030523646973839,0.4969476353026161,fallopian_tube,ALDOA-211,HMBOX1,HMBOX1-209,4.3668766030856485,0.0,0.0,0.0,0,False
RAD23B,cervix_ectocervix,0,LRRFIP1,LRRFIP1-210,2.9896521670078293,0.5965477922384304,0.40345220776156965,fallopian_tube,0,ARID1A,ARID1A-211,2.8819039251786207,0.5375674415506562,0.46243255844934383,0.0,0,False
SPCS2,cervix_ectocervix,SPCS2-206,FOS,FOS-201,2.98956013957358,0.06767115512137122,0.9323288448786288,fallopian_tube,SPCS2-201,SND1,SND1-201,2.723907213647027,0.5060986555558705,0.4939013444441295,0.0,0,False
